betriebstag;linie_railml;zugnummer;bhf;planzeit_an;planzeit_ab;ibnr;bhflang;x_koord;y_koord;betriebstag_vorher;linie_railml_vorher;zugnummer_vorher;bhf_vorher;planzeit_an_vorher;planzeit_ab_vorher;ibnr_vorher;bhflang_vorher;x_koord_vorher;y_koord_vorher;fahrtzeit_ersatzbus;Linienverlauf
2023-01-24;RB 31;29232.0;FKWO;05:45:00;05:45:00;8003316.0;Klein Winternheim-Ober Olm;8.20835;49.94083;2023-01-24;RB 31;29232.0;FWFK;05:34:00;05:34:00;8006136.0;Mainz Waggonfabrik;8.23614;50.01619;0 days 00:20:00;}wgpHmsgq@`A~@Oj@X\PY^?Vd@h@f@r@vAdBbCf@j@xAjAI~@BVvDzIbAxCj@bCd@tC?j@n@fGNp@h@fFLbEMhO?lALjN@xEIdFEjAtClAl@f@nDhB~@bAr@f@t@Vj@Jt@Bp@GxAYd@SdCqAhB{@b@I`ANd@CTEv@_@zBoApHyEn@UnAKd@B`@H`A^f@ZXHr@FV?h@I`@Oh@Ad@IRIj@c@h@i@`AeBdAgCdA{BdDsEp@gAlE}Jv@yAzA}B`AmAxA}AvAoA|BsAnHaDtDcBnS_IlKyElGmDpHyE`GwE~B_BzEcCdAa@pBi@nCc@fBI~BBfD\dCn@`ClA~@h@`ChBdCdCdA|AhB~B~FjIpJpOrL`SrC`Fx@lBpAjDnAbEvAjGhCdMdA~D~@~ChBtEhW~m@dFlKdCrETT`@v@BFD^AX?JFTLJV@JIJa@NUtB}@tAaArAmAzB_BdAgAr@mAh@qA`@_BRqAL}ADqA?}@EkAMaB[kBiAiEUyAGq@KcC@wAB{@RmBX}A`@sAh@kAr@cArHwIxEaGpNoS~B_DFHHDJAHGtAnDXfALlAL`CR~AV~@^r@t@fArE`F`LpL~@t@^d@@`@Ah@SVIT?TBPjChJbAdDbE~L
2023-01-24;RB 31;29232.0;FNOL;05:49:00;05:50:00;8004349.0;Nieder Olm;8.20559;49.90555;2023-01-24;RB 31;29232.0;FKWO;05:45:00;05:45:00;8003316.0;Klein Winternheim-Ober Olm;8.20835;49.94083;0 days 00:11:00;_ayoHiebq@cE_McAeDkCiJCQ?UHUf@m@JSjJvJ|AfBl@^|YhJlA\|ATtBh@d]xHjp@tOvGxAx@LtADtAKv@ShAe@~AaA`@ORC`@D\NXZ\p@X`BVdAJTRZVR^JvALxH\PsMDgANoAPm@b@u@j@e@v@QjCUzCa@zBk@~HcC`@vCd@vBHdCXCp@DJBxB|DRjA^MfGIVv@f@k@JSNe@^cBHGLCH@`@^
2023-01-24;RB 31;29232.0;FSLH;05:54:00;05:55:00;8004352.0;Saulheim;8.1558;49.87507;2023-01-24;RB 31;29232.0;FNOL;05:49:00;05:50:00;8004349.0;Nieder Olm;8.20559;49.90555;0 days 00:09:00;_eroHcsaq@jCxBpEzBrAt@^PlALdACHTP?Pz@N^b@b@zHrE^VrAlA\d@Vn@W\Ul@Ij@@p@Dd@H\Rd@`B|Bt@|A\pALr@Jv@VnCZ`FNzF@xDGpEKtE@~BFhALv@d@~AJRh@`A\^`@ZhE~Bt@n@xAbBtEpIlAjBlJlLT^hC|CRZ?LHVNJPE`Az@l@`@hBv@lA`@tB\pCl@z@XlBjA~@v@tCvCd_@ha@|FtGh^p`@Jd@DX?\m@bFW`GKhAOLCJAP@LLR?jAwAja@GrBBj@Fd@|C`D
2023-01-24;RB 31;29232.0;FWRR;05:59:00;06:10:00;8006534.0;Wörrstadt;8.11558;49.84862;2023-01-24;RB 31;29232.0;FSLH;05:54:00;05:55:00;8004352.0;Saulheim;8.1558;49.87507;0 days 00:10:00;_gloHuzwp@}CaDp@nClAhF^lBRxAn@tGD|AAzBRZdHtEvIhG~BtBnFhElFpEbHxFnBlBbDxDnAdBn@bBb@jC`@zKd@|Bp@nCRd@`B`GNb@jClMlAnFtAxCbDdFLVl@x@h@~@X\fUr]lBtAbVnH`KnF|GxDtF`EfA~@G\Cj@@p@Hr@@dF_A??dHuB??jB
2023-01-24;RB 31;29232.0;FARM;06:15:00;06:16:00;8000602.0;Armsheim;8.075;49.80949;2023-01-24;RB 31;29232.0;FWRR;05:59:00;06:10:00;8006534.0;Wörrstadt;8.11558;49.84862;0 days 00:19:00;qagoHmapp@?kBtB??eH~@?AeFIs@Aq@Bk@F]`@R|@AfAJd@l@Vp@xB`Q?jBH`BlBdMTfADLGHEN?TFRLHFA@R`@lExA`O|@zDt@vBdAfBrArAfBp@hCZdC|@h@Jz@Kb@M|Au@rA]@JHPFBN?JKDSAUGSN{@r@gNNuAv@gDlAqDdC`EfMhT\HNAd@U|J}KnBsBh@EVNR\Jz@Gv@}AzD]`CGzBI`Aa@vAi@nAg@~AAz@Z|@hClCr@vAzHxUlArBrGrJ~FtKzMrWxAnC`@hAn@v@dBfDd@hAHv@EhA_Ez_@{BfSOdAWhAaAvBc@`BMt@QnAGfBHxBRhBj@lBd@fAz@bAdFzEtKxIl@v@f@hAxI`XZpAHbA?jAOhB?r@RrAl@dKDxAb@AdKjDfBh@|k@bRfGlAHsAHoBjCkA\e@h@kAN}AT}A|AcEf@wBT{BLkBsB{@eAo@`@oMUWS]aEiYeCuSo@yBGs@CeA
2023-01-24;RB 31;29232.0;FAG;06:20:00;06:21:00;8000468.0;Albig;8.11714;49.7725;2023-01-24;RB 31;29232.0;FARM;06:15:00;06:16:00;8000602.0;Armsheim;8.075;49.80949;0 days 00:19:00;oj_oHy~gp@BdAFr@n@xBdCtS`EhYR\TVa@nMdAn@rBz@MjBUzBg@vB}AbEU|AO|Ai@jA]d@kCjAInBIrAlGvAfGzA|BtAnJfGhoA~x@xCbB`@Rh@LJLFRHHH?JCDKBSNOz@URQ~Au@~HsE|JeGdAy@h@w@Xe@Vq@\oAN}@tEi^LqC\_U@iADgAC{@MyC]wDiAgII_@YoBAY_CuP{\obCuAqJoGee@yKaw@UqBsEi\KqA?o@LEFGF[~j@`EjFXt@BpAEz@K`B_@lBk@lNcFbH}B|B}@tBaArAcApAmAvAcAlAk@fAUr@IxAAnAJ`AVrDvAhATvAJjEDJIBK@S?S}B}P_AqG
2023-01-24;RB 31;29232.0;FALZ;06:24:00;06:31:00;8000007.0;Alzey;8.10861;49.75168;2023-01-24;RB 31;29232.0;FAG;06:20:00;06:21:00;8000468.0;Albig;8.11714;49.7725;0 days 00:05:00;{exnHujpp@fDjVFl@CrBxB@rAGfC[fBe@~CqApK}E|B{@pCk@xAGpB\lAd@zB|AlD~D~@r@~@j@|@Xd@J~ALnJNn]ZdAGx@Sv@_@hCwAZ?hB\F^Vf@x@bAR`@vEbGO^OFKCa@g@
2023-01-24;RB 31;29232.0;FAZS;06:34:00;06:34:00;8000558.0;Alzey Süd;8.1223;49.73722;2023-01-24;RB 31;29232.0;FALZ;06:24:00;06:31:00;8000007.0;Alzey;8.10861;49.75168;0 days 00:06:00;g|snHubop@`@f@JBNGN_@dGtH`KtM`BjBfA`An@Tx@Pz@N\@b@UtGoEg@wB?_@DIJMj@YdEmCLOHW@SC]eAiI]{IScESoCDQFMHIz@Hf@CDHNJHANMDSAYPm@Te@b[uU|AoAvDqDEGAK[oCCe@
2023-01-24;RB 31;29232.0;FEPP;06:39:00;06:43:00;8001813.0;Eppelsheim(Rheinhess);8.16278;49.70208;2023-01-24;RB 31;29232.0;FAZS;06:34:00;06:34:00;8000558.0;Alzey Süd;8.1223;49.73722;0 days 00:10:00;ybqnHqaqp@Bd@ZnC@JDFbL{IpBkAxCwAts@uZ~Ak@rLcD|B}@fAi@~FgDvLkHlBuA|A}AjHwHxb@ce@nEqEnC}B@c@CW[u@i@uDQmBWcG[qBCw@JcB^kCFw@@[?_BIwBIcAQeA_AaEOkAEoADeALsANu@dBgFPu@NgA`Io}@C]s@cE?YHQ^W`Ac@lAs@LWH_@F{@VsB|AUrBf@v@^r@h@fClCzBdBIh@Gz@?z@
2023-01-24;RB 31;29232.0;FGUH;06:46:00;06:46:00;8002473.0;Gundersheim(Rheinhess);8.19629;49.69184;2023-01-24;RB 31;29232.0;FEPP;06:39:00;06:43:00;8001813.0;Eppelsheim(Rheinhess);8.16278;49.70208;0 days 00:09:00;gljnHkmyp@?{@F{@Hi@{BeBgCmCs@i@bVcs@h@mBLaAJgABcA?kAGkAW}Cw@cHcAmGw@{DmDsOoA_GSkAGg@ZIfC_AGcBCuB`@ieACqHDgBRaCd@cDLD`@BxHgA|MmDhBk@f@ULKFWd@_DNYJG^KpHg@@b@Q|BC|AB`BBb@HZB@`@?JCv@JdA^i@~@Wx@@Vb@bE^|A`@z@xCpL^hB~@dF}Av@
2023-01-24;RB 31;29232.0;FNFD;06:51:00;06:52:00;8004345.0;Nieder Flörsheim-Dalsheim;8.20608;49.65847;2023-01-24;RB 31;29232.0;FGUH;06:46:00;06:46:00;8002473.0;Gundersheim(Rheinhess);8.19629;49.69184;0 days 00:14:00;elhnHwv_q@|Aw@_AeF_@iByCqLa@{@_@}Ac@cEAWVy@h@_AeA_@w@KKBa@?CAI[Cc@CaBB}AP}BAc@~@_BZ{@LgAHsBrEyWNo@f@aB|@aBn@w@nB}A|@_An@cAt@wBh@_CRoCBcCC_DLwB\gCp@oBXm@b@u@n@u@zAoAbGuEjDyBbEqBfDuAtDkAn@[dAa@f@CnA]JKJY?eCFa@To@^k@|AcBZg@Lc@Lw@rLmjAjFR^ArAFjALzCJdD~@RRNZRv@VzBPx@Nb@x@\fBb@VLP^VfAV~CL`ANr@Rb@fQtNbQ~NlOdMlBbBA\k@~f@q@hMArAFvDLlG?~AYxE]nE_@bGAjBBlA|AF~@WTC|D~ApGfEViAjIdGtDhC
2023-01-24;RB 31;29232.0;FMSH;06:55:00;06:56:00;8000663.0;Monsheim;8.20978;49.63439;2023-01-24;RB 31;29232.0;FNFD;06:51:00;06:52:00;8004345.0;Nieder Flörsheim-Dalsheim;8.20608;49.65847;0 days 00:06:00;{|anHkuaq@vF|DhAMv@d@fA~@^sAJQVO^OzKkArFu@xIuB`JgCpBo@pB]n@C|AFlAZpB`ArFrDvDnCtLdIrAv@v@V`BZtAGp@MdA]d@YjDmCXOn@M`A?d@FxDbArDl@dB@`ACZcCf@}C|BuMCS?]VsAQyH
2023-01-24;RB 31;29232.0;FPD;07:00:00;07:01:00;8004788.0;Pfeddersheim;8.27956;49.63582;2023-01-24;RB 31;29232.0;FMSH;06:55:00;06:56:00;8000663.0;Monsheim;8.20978;49.63439;0 days 00:10:00;{c}mHknbq@M{Fy@HGEy@uIE[SW_@Cl@oHv@qKHeCBmMFaCRoD^sEn@wE`@mBhJu[lG~BRB|HHpLEnCSxCOXEr@Y\WDKD[IE[cAWk@k@i@]K_@CmA@aAi`@SiOAkH@qFRmLd@uM|@wMn@uGr@uGlDuYh@mEv@}Hf@{ATc@^]tA}@VYRe@Hs@?}@Mo@Ug@YWYK[EcEAcEFoH^iJn@gAA]NeHmZqOcq@g@_DUiBSwBKyBYcEaAgRY_CIsAcCb@IyD{Cf@
2023-01-24;RB 31;29232.0;FWOR;07:06:00;;8000257.0;Worms Hbf;8.35704;49.63592;2023-01-24;RB 31;29232.0;FPD;07:00:00;07:01:00;8004788.0;Pfeddersheim;8.27956;49.63582;0 days 00:15:00;qn}mHw_pq@zCg@HxDbCc@q@yTQgPEaCBaDF{Ab@mDxCoPLgANcBJeBD{BAkHB{@VqG~M_rAFoBAeBMqCiCmT_@mCUcAOcCc@{DEw@KCiB{A[GDo@CgAEo@M{@_@aBmA{CUmAOoAmAgPgAeL_@sImC{^U_EYqGUuGc@uJOg@QUZyAPcBbAwQToQNeANe@y@gAuCsEmD}EeD_EiCwC@QCOEGKEE@KJkFaGeAgBe@kA_@uASiAOmAS_CUoE@KFYLQb@{@^oAFg@FoBX{DLkAVuAZc@LKXMjBg@HTDFKn@Ed@B^BNNRPL`IlBhAJpB`@XKrBT
2023-01-24;RB 31;29234.0;FMZ;;06:37:00;8000240.0;Mainz Hbf;8.25965;50.00225;;;;;;;;;;;;
2023-01-24;RB 31;29234.0;FMGO;06:43:00;06:48:00;8003817.0;Mainz-Gonsenheim;8.21676;49.9989;2023-01-24;RB 31;29234.0;FMZ;;06:37:00;8000240.0;Mainz Hbf;8.25965;50.00225;0 days 00:10:00;_aepHyelq@XRf@w@x@q@b@HDMFc@JwDfDdBZ\LZbB`GDj@F`@?j@FZJ`@\p@|AtCf@l@rCvBh@f@PTPj@H~@FvBEbI?fDB~AHrGF|BTpETtDd@rF|@jIHtABfACj@QnCSjAoHz]oAlGkFlWYbBKbAAjBEfWA|@g@xISrAq@xCS`BQrLWrUFd@j@Eb@Dh@Ad@IRIj@c@f@?TLRpA@j@Fn@Rp@v@nBPr@^xBd@tE~@}BXgAYaGcAN
2023-01-24;RB 31;29234.0;FMMB;06:53:00;06:53:00;8003820.0;Mainz-Marienborn;8.22338;49.96336;2023-01-24;RB 31;29234.0;FMGO;06:43:00;06:48:00;8003817.0;Mainz-Gonsenheim;8.21676;49.9989;0 days 00:13:00;ujdpH_ycq@bAOX`GYfAa@`AOBIAQWWcC_@yBQs@w@oBSq@Go@Ak@@e@Cc@Mu@KYt@uAdAgCdA{BdDsEp@gAlE}Jv@yAzA}B`AmAxA}AvAoA|BsAnHaDtDcBnS_IlKyElGmDpHyE`GwE~B_BzEcCdAa@pBi@nCc@fBI~BBfD\dCn@`ClA~@h@`ChBdCdCdA|AhB~B~FjIrFzINDJCHIf@eAZWPErCH`@MX]tGeM|@mBJYR_AFcADuA?g@N]VM~BpB`@h@`D`FlBhBf@ZtBz@~CvAv@Nv@VzB|NxAfHxApIWr@s@vCGJaBTuBd@_@B]IyCeB
2023-01-24;RB 31;29234.0;FKWO;06:56:00;06:57:00;8003316.0;Klein Winternheim-Ober Olm;8.20835;49.94083;2023-01-24;RB 31;29234.0;FMMB;06:53:00;06:53:00;8003820.0;Mainz-Marienborn;8.22338;49.96336;0 days 00:10:00;}m}oHgceq@xCdB\H^CtBe@`BUFKr@wCVs@yAqIyAgH{B}N~CVrCrBBSr@cSd@M\DRLPXxEvLP|@d@S~C_@`ADt@Pj@Vx@d@j@`@nAhApP~SdLjNzEdGXj@Px@Fr@BfDDp@LrALf@L^dEgG~B_DFHHDJAHGtAnDXfALlAL`CR~AV~@^r@t@fArE`F`LpL~@t@^d@@`@Ah@SVIT?TBPjChJbAdDbE~L
2023-01-24;RB 31;29234.0;FNOL;07:01:00;07:04:00;8004349.0;Nieder Olm;8.20559;49.90555;2023-01-24;RB 31;29234.0;FKWO;06:56:00;06:57:00;8003316.0;Klein Winternheim-Ober Olm;8.20835;49.94083;0 days 00:11:00;_ayoHiebq@cE_McAeDkCiJCQ?UHUf@m@JSjJvJ|AfBl@^|YhJlA\|ATtBh@d]xHjp@tOvGxAx@LtADtAKv@ShAe@~AaA`@ORC`@D\NXZ\p@X`BVdAJTRZVR^JvALxH\PsMDgANoAPm@b@u@j@e@v@QjCUzCa@zBk@~HcC`@vCd@vBHdCXCp@DJBxB|DRjA^MfGIVv@f@k@JSNe@^cBHGLCH@`@^
2023-01-24;RB 31;29234.0;FSLH;07:09:00;07:09:00;8004352.0;Saulheim;8.1558;49.87507;2023-01-24;RB 31;29234.0;FNOL;07:01:00;07:04:00;8004349.0;Nieder Olm;8.20559;49.90555;0 days 00:09:00;_eroHcsaq@jCxBpEzBrAt@^PlALdACHTP?Pz@N^b@b@zHrE^VrAlA\d@Vn@W\Ul@Ij@@p@Dd@H\Rd@`B|Bt@|A\pALr@Jv@VnCZ`FNzF@xDGpEKtE@~BFhALv@d@~AJRh@`A\^`@ZhE~Bt@n@xAbBtEpIlAjBlJlLT^hC|CRZ?LHVNJPE`Az@l@`@hBv@lA`@tB\pCl@z@XlBjA~@v@tCvCd_@ha@|FtGh^p`@Jd@DX?\m@bFW`GKhAOLCJAP@LLR?jAwAja@GrBBj@Fd@|C`D
2023-01-24;RB 31;29234.0;FWRR;07:13:00;07:14:00;8006534.0;Wörrstadt;8.11558;49.84862;2023-01-24;RB 31;29234.0;FSLH;07:09:00;07:09:00;8004352.0;Saulheim;8.1558;49.87507;0 days 00:10:00;_gloHuzwp@}CaDp@nClAhF^lBRxAn@tGD|AAzBRZdHtEvIhG~BtBnFhElFpEbHxFnBlBbDxDnAdBn@bBb@jC`@zKd@|Bp@nCRd@`B`GNb@jClMlAnFtAxCbDdFLVl@x@h@~@X\fUr]lBtAbVnH`KnF|GxDtF`EfA~@G\Cj@@p@Hr@@dF_A??dHuB??jB
2023-01-24;RB 31;29234.0;FARM;07:19:00;07:19:00;8000602.0;Armsheim;8.075;49.80949;2023-01-24;RB 31;29234.0;FWRR;07:13:00;07:14:00;8006534.0;Wörrstadt;8.11558;49.84862;0 days 00:19:00;qagoHmapp@?kBtB??eH~@?AeFIs@Aq@Bk@F]`@R|@AfAJd@l@Vp@xB`Q?jBH`BlBdMTfADLGHEN?TFRLHFA@R`@lExA`O|@zDt@vBdAfBrArAfBp@hCZdC|@h@Jz@Kb@M|Au@rA]@JHPFBN?JKDSAUGSN{@r@gNNuAv@gDlAqDdC`EfMhT\HNAd@U|J}KnBsBh@EVNR\Jz@Gv@}AzD]`CGzBI`Aa@vAi@nAg@~AAz@Z|@hClCr@vAzHxUlArBrGrJ~FtKzMrWxAnC`@hAn@v@dBfDd@hAHv@EhA_Ez_@{BfSOdAWhAaAvBc@`BMt@QnAGfBHxBRhBj@lBd@fAz@bAdFzEtKxIl@v@f@hAxI`XZpAHbA?jAOhB?r@RrAl@dKDxAb@AdKjDfBh@|k@bRfGlAHsAHoBjCkA\e@h@kAN}AT}A|AcEf@wBT{BLkBsB{@eAo@`@oMUWS]aEiYeCuSo@yBGs@CeA
2023-01-24;RB 31;29234.0;FAG;07:24:00;07:24:00;8000468.0;Albig;8.11714;49.7725;2023-01-24;RB 31;29234.0;FARM;07:19:00;07:19:00;8000602.0;Armsheim;8.075;49.80949;0 days 00:19:00;oj_oHy~gp@BdAFr@n@xBdCtS`EhYR\TVa@nMdAn@rBz@MjBUzBg@vB}AbEU|AO|Ai@jA]d@kCjAInBIrAlGvAfGzA|BtAnJfGhoA~x@xCbB`@Rh@LJLFRHHH?JCDKBSNOz@URQ~Au@~HsE|JeGdAy@h@w@Xe@Vq@\oAN}@tEi^LqC\_U@iADgAC{@MyC]wDiAgII_@YoBAY_CuP{\obCuAqJoGee@yKaw@UqBsEi\KqA?o@LEFGF[~j@`EjFXt@BpAEz@K`B_@lBk@lNcFbH}B|B}@tBaArAcApAmAvAcAlAk@fAUr@IxAAnAJ`AVrDvAhATvAJjEDJIBK@S?S}B}P_AqG
2023-01-24;RB 31;29234.0;FALZ;07:28:00;07:30:00;8000007.0;Alzey;8.10861;49.75168;2023-01-24;RB 31;29234.0;FAG;07:24:00;07:24:00;8000468.0;Albig;8.11714;49.7725;0 days 00:05:00;{exnHujpp@fDjVFl@CrBxB@rAGfC[fBe@~CqApK}E|B{@pCk@xAGpB\lAd@zB|AlD~D~@r@~@j@|@Xd@J~ALnJNn]ZdAGx@Sv@_@hCwAZ?hB\F^Vf@x@bAR`@vEbGO^OFKCa@g@
2023-01-24;RB 31;29234.0;FAZS;07:33:00;07:33:00;8000558.0;Alzey Süd;8.1223;49.73722;2023-01-24;RB 31;29234.0;FALZ;07:28:00;07:30:00;8000007.0;Alzey;8.10861;49.75168;0 days 00:06:00;g|snHubop@`@f@JBNGN_@dGtH`KtM`BjBfA`An@Tx@Pz@N\@b@UtGoEg@wB?_@DIJMj@YdEmCLOHW@SC]eAiI]{IScESoCDQFMHIz@Hf@CDHNJHANMDSAYPm@Te@b[uU|AoAvDqDEGAK[oCCe@
2023-01-24;RB 31;29234.0;FEPP;07:37:00;07:39:00;8001813.0;Eppelsheim(Rheinhess);8.16278;49.70208;2023-01-24;RB 31;29234.0;FAZS;07:33:00;07:33:00;8000558.0;Alzey Süd;8.1223;49.73722;0 days 00:10:00;ybqnHqaqp@Bd@ZnC@JDFbL{IpBkAxCwAts@uZ~Ak@rLcD|B}@fAi@~FgDvLkHlBuA|A}AjHwHxb@ce@nEqEnC}B@c@CW[u@i@uDQmBWcG[qBCw@JcB^kCFw@@[?_BIwBIcAQeA_AaEOkAEoADeALsANu@dBgFPu@NgA`Io}@C]s@cE?YHQ^W`Ac@lAs@LWH_@F{@VsB|AUrBf@v@^r@h@fClCzBdBIh@Gz@?z@
2023-01-24;RB 31;29234.0;FGUH;07:42:00;07:42:00;8002473.0;Gundersheim(Rheinhess);8.19629;49.69184;2023-01-24;RB 31;29234.0;FEPP;07:37:00;07:39:00;8001813.0;Eppelsheim(Rheinhess);8.16278;49.70208;0 days 00:09:00;gljnHkmyp@?{@F{@Hi@{BeBgCmCs@i@bVcs@h@mBLaAJgABcA?kAGkAW}Cw@cHcAmGw@{DmDsOoA_GSkAGg@ZIfC_AGcBCuB`@ieACqHDgBRaCd@cDLD`@BxHgA|MmDhBk@f@ULKFWd@_DNYJG^KpHg@@b@Q|BC|AB`BBb@HZB@`@?JCv@JdA^i@~@Wx@@Vb@bE^|A`@z@xCpL^hB~@dF}Av@
2023-01-24;RB 31;29234.0;FNFD;07:47:00;07:48:00;8004345.0;Nieder Flörsheim-Dalsheim;8.20608;49.65847;2023-01-24;RB 31;29234.0;FGUH;07:42:00;07:42:00;8002473.0;Gundersheim(Rheinhess);8.19629;49.69184;0 days 00:14:00;elhnHwv_q@|Aw@_AeF_@iByCqLa@{@_@}Ac@cEAWVy@h@_AeA_@w@KKBa@?CAI[Cc@CaBB}AP}BAc@~@_BZ{@LgAHsBrEyWNo@f@aB|@aBn@w@nB}A|@_An@cAt@wBh@_CRoCBcCC_DLwB\gCp@oBXm@b@u@n@u@zAoAbGuEjDyBbEqBfDuAtDkAn@[dAa@f@CnA]JKJY?eCFa@To@^k@|AcBZg@Lc@Lw@rLmjAjFR^ArAFjALzCJdD~@RRNZRv@VzBPx@Nb@x@\fBb@VLP^VfAV~CL`ANr@Rb@fQtNbQ~NlOdMlBbBA\k@~f@q@hMArAFvDLlG?~AYxE]nE_@bGAjBBlA|AF~@WTC|D~ApGfEViAjIdGtDhC
2023-01-24;RB 31;29234.0;FMSH;07:51:00;07:53:00;8000663.0;Monsheim;8.20978;49.63439;2023-01-24;RB 31;29234.0;FNFD;07:47:00;07:48:00;8004345.0;Nieder Flörsheim-Dalsheim;8.20608;49.65847;0 days 00:06:00;{|anHkuaq@vF|DhAMv@d@fA~@^sAJQVO^OzKkArFu@xIuB`JgCpBo@pB]n@C|AFlAZpB`ArFrDvDnCtLdIrAv@v@V`BZtAGp@MdA]d@YjDmCXOn@M`A?d@FxDbArDl@dB@`ACZcCf@}C|BuMCS?]VsAQyH
2023-01-24;RB 31;29234.0;FPD;07:57:00;07:57:00;8004788.0;Pfeddersheim;8.27956;49.63582;2023-01-24;RB 31;29234.0;FMSH;07:51:00;07:53:00;8000663.0;Monsheim;8.20978;49.63439;0 days 00:10:00;{c}mHknbq@M{Fy@HGEy@uIE[SW_@Cl@oHv@qKHeCBmMFaCRoD^sEn@wE`@mBhJu[lG~BRB|HHpLEnCSxCOXEr@Y\WDKD[IE[cAWk@k@i@]K_@CmA@aAi`@SiOAkH@qFRmLd@uM|@wMn@uGr@uGlDuYh@mEv@}Hf@{ATc@^]tA}@VYRe@Hs@?}@Mo@Ug@YWYK[EcEAcEFoH^iJn@gAA]NeHmZqOcq@g@_DUiBSwBKyBYcEaAgRY_CIsAcCb@IyD{Cf@
2023-01-24;RB 31;29234.0;FWOR;08:04:00;;8000257.0;Worms Hbf;8.35704;49.63592;2023-01-24;RB 31;29234.0;FPD;07:57:00;07:57:00;8004788.0;Pfeddersheim;8.27956;49.63582;0 days 00:15:00;qn}mHw_pq@zCg@HxDbCc@q@yTQgPEaCBaDF{Ab@mDxCoPLgANcBJeBD{BAkHB{@VqG~M_rAFoBAeBMqCiCmT_@mCUcAOcCc@{DEw@KCiB{A[GDo@CgAEo@M{@_@aBmA{CUmAOoAmAgPgAeL_@sImC{^U_EYqGUuGc@uJOg@QUZyAPcBbAwQToQNeANe@y@gAuCsEmD}EeD_EiCwC@QCOEGKEE@KJkFaGeAgBe@kA_@uASiAOmAS_CUoE@KFYLQb@{@^oAFg@FoBX{DLkAVuAZc@LKXMjBg@HTDFKn@Ed@B^BNNRPL`IlBhAJpB`@XKrBT
2023-01-24;RB 31;29236.0;FMZ;;06:59:00;8000240.0;Mainz Hbf;8.25965;50.00225;;;;;;;;;;;;
2023-01-24;RB 31;29236.0;FWFK;07:02:00;07:03:00;8006136.0;Mainz Waggonfabrik;8.23614;50.01619;2023-01-24;RB 31;29236.0;FMZ;;06:59:00;8000240.0;Mainz Hbf;8.25965;50.00225;0 days 00:08:00;_aepHyelq@XRf@w@x@q@b@HDMFc@JwDfDdBZ\LZbB`GDj@GfA[tAm@xA]PW?IEM[YkAIGWAyAp@yAbAwBjByA~Ay@hAkChGU~@uNx[eApCs@bCUh@yBtD_BxBoDvEyH|Ko@r@WWUMOCQBWTu@`AaE|Fc@\YLm@BaAMu@Ak@Di@XcK`I]RG|AA|ADvAh@hD`AnE\zBGv@QXY]Nk@aA_A
2023-01-24;RB 31;29236.0;FMGO;07:06:00;07:06:00;8003817.0;Mainz-Gonsenheim;8.21676;49.9989;2023-01-24;RB 31;29236.0;FWFK;07:02:00;07:03:00;8006136.0;Mainz Waggonfabrik;8.23614;50.01619;0 days 00:08:00;}wgpHmsgq@`A~@Oj@X\PY^?Vd@h@f@r@vAdBbCf@j@xAjAI~@BVvDzIbAxCj@bCd@tC?j@n@fGNp@h@fFLbEMhO?lALjN@xEIdFEjAtClAl@f@nDhB~@bAr@f@t@Vj@Jt@Bp@GxAYd@SdCqAhB{@b@I`ANd@CTEv@_@zBoApHyEn@UnAKd@B`@H`A^f@ZXHr@FV?h@I`@Oh@Ad@IRIj@c@f@?TLRpA@j@Fn@Rp@v@nBPr@^xBd@tE~@}BXgAYaGcAN
2023-01-24;RB 31;29236.0;FMMB;07:11:00;07:16:00;8003820.0;Mainz-Marienborn;8.22338;49.96336;2023-01-24;RB 31;29236.0;FMGO;07:06:00;07:06:00;8003817.0;Mainz-Gonsenheim;8.21676;49.9989;0 days 00:13:00;ujdpH_ycq@bAOX`GYfAa@`AOBIAQWWcC_@yBQs@w@oBSq@Go@Ak@@e@Cc@Mu@KYt@uAdAgCdA{BdDsEp@gAlE}Jv@yAzA}B`AmAxA}AvAoA|BsAnHaDtDcBnS_IlKyElGmDpHyE`GwE~B_BzEcCdAa@pBi@nCc@fBI~BBfD\dCn@`ClA~@h@`ChBdCdCdA|AhB~B~FjIrFzINDJCHIf@eAZWPErCH`@MX]tGeM|@mBJYR_AFcADuA?g@N]VM~BpB`@h@`D`FlBhBf@ZtBz@~CvAv@Nv@VzB|NxAfHxApIWr@s@vCGJaBTuBd@_@B]IyCeB
2023-01-24;RB 31;29236.0;FKWO;07:19:00;07:20:00;8003316.0;Klein Winternheim-Ober Olm;8.20835;49.94083;2023-01-24;RB 31;29236.0;FMMB;07:11:00;07:16:00;8003820.0;Mainz-Marienborn;8.22338;49.96336;0 days 00:10:00;}m}oHgceq@xCdB\H^CtBe@`BUFKr@wCVs@yAqIyAgH{B}N~CVrCrBBSr@cSd@M\DRLPXxEvLP|@d@S~C_@`ADt@Pj@Vx@d@j@`@nAhApP~SdLjNzEdGXj@Px@Fr@BfDDp@LrALf@L^dEgG~B_DFHHDJAHGtAnDXfALlAL`CR~AV~@^r@t@fArE`F`LpL~@t@^d@@`@Ah@SVIT?TBPjChJbAdDbE~L
